32.3182,-86.9023,6.0
61.3707,-152.4044,6.0
33.7298,-111.4312,6.0
34.9697,-92.3731,6.0
36.1162,-119.6816,6.0
39.0598,-105.3111,6.0
41.5978,-72.7554,6.0
39.3185,-75.5071,6.0
38.8974,-77.0268,6.0
27.7663,-81.6868,6.0
33.0406,-83.6431,6.0
21.0943,-157.4983,6.0
44.2405,-114.4788,6.0
40.3495,-88.9861,6.0
39.8494,-86.2583,6.0
42.0115,-93.2105,6.0
38.5266,-96.7265,6.0
37.6681,-84.6701,6.0
31.1695,-91.8678,6.0
44.6939,-69.3819,6.0
39.0639,-76.8021,6.0
42.2302,-71.5301,6.0
43.3266,-84.5361,6.0
45.6945,-93.9002,6.0
32.7416,-89.6787,6.0
38.4561,-92.2884,6.0
46.9219,-110.4544,6.0
41.1254,-98.2681,6.0
38.3135,-117.0554,6.0
43.4525,-71.5639,6.0
40.2989,-74.521,6.0
34.8405,-106.2485,6.0
42.1657,-74.9481,6.0
35.6301,-79.8064,6.0
47.5289,-99.784,6.0
40.3888,-82.7649,6.0
35.5653,-96.9289,6.0
44.572,-122.0709,6.0
40.5908,-77.2098,6.0
41.6809,-71.5118,6.0
33.8569,-80.945,6.0
44.2998,-99.4388,6.0
35.7478,-86.6923,6.0
31.0545,-97.5635,6.0
40.15,-111.8624,6.0
44.0459,-72.7107,6.0
37.7693,-78.17,6.0
47.4009,-121.4905,6.0
38.4912,-80.9545,6.0
44.2685,-89.6165,6.0
42.756,-107.3025,6.0
32.3182,-86.9023,7.0
61.3707,-152.4044,7.0
33.7298,-111.4312,7.0
34.9697,-92.3731,7.0
36.1162,-119.6816,7.0
39.0598,-105.3111,7.0
41.5978,-72.7554,7.0
39.3185,-75.5071,7.0
38.8974,-77.0268,7.0
27.7663,-81.6868,7.0
33.0406,-83.6431,7.0
21.0943,-157.4983,7.0
44.2405,-114.4788,7.0
40.3495,-88.9861,7.0
39.8494,-86.2583,7.0
42.0115,-93.2105,7.0
38.5266,-96.7265,7.0
37.6681,-84.6701,7.0
31.1695,-91.8678,7.0
44.6939,-69.3819,7.0
39.0639,-76.8021,7.0
42.2302,-71.5301,7.0
43.3266,-84.5361,7.0
45.6945,-93.9002,7.0
32.7416,-89.6787,7.0
38.4561,-92.2884,7.0
46.9219,-110.4544,7.0
41.1254,-98.2681,7.0
38.3135,-117.0554,7.0
43.4525,-71.5639,7.0
40.2989,-74.521,7.0
34.8405,-106.2485,7.0
42.1657,-74.9481,7.0
35.6301,-79.8064,7.0
47.5289,-99.784,7.0
40.3888,-82.7649,7.0
35.5653,-96.9289,7.0
44.572,-122.0709,7.0
40.5908,-77.2098,7.0
41.6809,-71.5118,7.0
33.8569,-80.945,7.0
44.2998,-99.4388,7.0
35.7478,-86.6923,7.0
31.0545,-97.5635,7.0
40.15,-111.8624,7.0
44.0459,-72.7107,7.0
37.7693,-78.17,7.0
47.4009,-121.4905,7.0
38.4912,-80.9545,7.0
44.2685,-89.6165,7.0
42.756,-107.3025,7.0
32.3182,-86.9023,8.0
61.3707,-152.4044,8.0
33.7298,-111.4312,8.0
34.9697,-92.3731,8.0
36.1162,-119.6816,8.0
39.0598,-105.3111,8.0
41.5978,-72.7554,8.0
39.3185,-75.5071,8.0
38.8974,-77.0268,8.0
27.7663,-81.6868,8.0
33.0406,-83.6431,8.0
21.0943,-157.4983,8.0
44.2405,-114.4788,8.0
40.3495,-88.9861,8.0
39.8494,-86.2583,8.0
42.0115,-93.2105,8.0
38.5266,-96.7265,8.0
37.6681,-84.6701,8.0
31.1695,-91.8678,8.0
44.6939,-69.3819,8.0
39.0639,-76.8021,8.0
42.2302,-71.5301,8.0
43.3266,-84.5361,8.0
45.6945,-93.9002,8.0
32.7416,-89.6787,8.0
38.4561,-92.2884,8.0
46.9219,-110.4544,8.0
41.1254,-98.2681,8.0
38.3135,-117.0554,8.0
43.4525,-71.5639,8.0
40.2989,-74.521,8.0
34.8405,-106.2485,8.0
42.1657,-74.9481,8.0
35.6301,-79.8064,8.0
47.5289,-99.784,8.0
40.3888,-82.7649,8.0
35.5653,-96.9289,8.0
44.572,-122.0709,8.0
40.5908,-77.2098,8.0
41.6809,-71.5118,8.0
33.8569,-80.945,8.0
44.2998,-99.4388,8.0
35.7478,-86.6923,8.0
31.0545,-97.5635,8.0
40.15,-111.8624,8.0
44.0459,-72.7107,8.0
37.7693,-78.17,8.0
47.4009,-121.4905,8.0
38.4912,-80.9545,8.0
44.2685,-89.6165,8.0
42.756,-107.3025,8.0
32.3182,-86.9023,9.0
61.3707,-152.4044,9.0
33.7298,-111.4312,9.0
34.9697,-92.3731,9.0
36.1162,-119.6816,9.0
39.0598,-105.3111,9.0
41.5978,-72.7554,9.0
39.3185,-75.5071,9.0
38.8974,-77.0268,9.0
27.7663,-81.6868,9.0
33.0406,-83.6431,9.0
21.0943,-157.4983,9.0
44.2405,-114.4788,9.0
40.3495,-88.9861,9.0
39.8494,-86.2583,9.0
42.0115,-93.2105,9.0
38.5266,-96.7265,9.0
37.6681,-84.6701,9.0
31.1695,-91.8678,9.0
44.6939,-69.3819,9.0
39.0639,-76.8021,9.0
42.2302,-71.5301,9.0
43.3266,-84.5361,9.0
45.6945,-93.9002,9.0
32.7416,-89.6787,9.0
38.4561,-92.2884,9.0
46.9219,-110.4544,9.0
41.1254,-98.2681,9.0
38.3135,-117.0554,9.0
43.4525,-71.5639,9.0
40.2989,-74.521,9.0
34.8405,-106.2485,9.0
42.1657,-74.9481,9.0
35.6301,-79.8064,9.0
47.5289,-99.784,9.0
40.3888,-82.7649,9.0
35.5653,-96.9289,9.0
44.572,-122.0709,9.0
40.5908,-77.2098,9.0
41.6809,-71.5118,9.0
33.8569,-80.945,9.0
44.2998,-99.4388,9.0
35.7478,-86.6923,9.0
31.0545,-97.5635,9.0
40.15,-111.8624,9.0
44.0459,-72.7107,9.0
37.7693,-78.17,9.0
47.4009,-121.4905,9.0
38.4912,-80.9545,9.0
44.2685,-89.6165,9.0
42.756,-107.3025,9.0
32.3182,-86.9023,10.0
61.3707,-152.4044,10.0
33.7298,-111.4312,10.0
34.9697,-92.3731,10.0
36.1162,-119.6816,10.0
39.0598,-105.3111,10.0
41.5978,-72.7554,10.0
39.3185,-75.5071,10.0
38.8974,-77.0268,10.0
27.7663,-81.6868,10.0
33.0406,-83.6431,10.0
21.0943,-157.4983,10.0
44.2405,-114.4788,10.0
40.3495,-88.9861,10.0
39.8494,-86.2583,10.0
42.0115,-93.2105,10.0
38.5266,-96.7265,10.0
37.6681,-84.6701,10.0
31.1695,-91.8678,10.0
44.6939,-69.3819,10.0
39.0639,-76.8021,10.0
42.2302,-71.5301,10.0
43.3266,-84.5361,10.0
45.6945,-93.9002,10.0
32.7416,-89.6787,10.0
38.4561,-92.2884,10.0
46.9219,-110.4544,10.0
41.1254,-98.2681,10.0
38.3135,-117.0554,10.0
43.4525,-71.5639,10.0
40.2989,-74.521,10.0
34.8405,-106.2485,10.0
42.1657,-74.9481,10.0
35.6301,-79.8064,10.0
47.5289,-99.784,10.0
40.3888,-82.7649,10.0
35.5653,-96.9289,10.0
44.572,-122.0709,10.0
40.5908,-77.2098,10.0
41.6809,-71.5118,10.0
33.8569,-80.945,10.0
44.2998,-99.4388,10.0
35.7478,-86.6923,10.0
31.0545,-97.5635,10.0
40.15,-111.8624,10.0
44.0459,-72.7107,10.0
37.7693,-78.17,10.0
47.4009,-121.4905,10.0
38.4912,-80.9545,10.0
44.2685,-89.6165,10.0
42.756,-107.3025,10.0
32.3182,-86.9023,11.0
61.3707,-152.4044,11.0
33.7298,-111.4312,11.0
34.9697,-92.3731,11.0
36.1162,-119.6816,11.0
39.0598,-105.3111,11.0
41.5978,-72.7554,11.0
39.3185,-75.5071,11.0
38.8974,-77.0268,11.0
27.7663,-81.6868,11.0
33.0406,-83.6431,11.0
21.0943,-157.4983,11.0
44.2405,-114.4788,11.0
40.3495,-88.9861,11.0
39.8494,-86.2583,11.0
42.0115,-93.2105,11.0
38.5266,-96.7265,11.0
37.6681,-84.6701,11.0
31.1695,-91.8678,11.0
44.6939,-69.3819,11.0
39.0639,-76.8021,11.0
42.2302,-71.5301,11.0
43.3266,-84.5361,11.0
45.6945,-93.9002,11.0
32.7416,-89.6787,11.0
38.4561,-92.2884,11.0
46.9219,-110.4544,11.0
41.1254,-98.2681,11.0
38.3135,-117.0554,11.0
43.4525,-71.5639,11.0
40.2989,-74.521,11.0
34.8405,-106.2485,11.0
42.1657,-74.9481,11.0
35.6301,-79.8064,11.0
47.5289,-99.784,11.0
40.3888,-82.7649,11.0
35.5653,-96.9289,11.0
44.572,-122.0709,11.0
40.5908,-77.2098,11.0
41.6809,-71.5118,11.0
33.8569,-80.945,11.0
44.2998,-99.4388,11.0
35.7478,-86.6923,11.0
31.0545,-97.5635,11.0
40.15,-111.8624,11.0
44.0459,-72.7107,11.0
37.7693,-78.17,11.0
47.4009,-121.4905,11.0
38.4912,-80.9545,11.0
44.2685,-89.6165,11.0
42.756,-107.3025,11.0
32.3182,-86.9023,12.0
61.3707,-152.4044,12.0
33.7298,-111.4312,12.0
34.9697,-92.3731,12.0
36.1162,-119.6816,12.0
39.0598,-105.3111,12.0
41.5978,-72.7554,12.0
39.3185,-75.5071,12.0
38.8974,-77.0268,12.0
27.7663,-81.6868,12.0
33.0406,-83.6431,12.0
21.0943,-157.4983,12.0
44.2405,-114.4788,12.0
40.3495,-88.9861,12.0
39.8494,-86.2583,12.0
42.0115,-93.2105,12.0
38.5266,-96.7265,12.0
37.6681,-84.6701,12.0
31.1695,-91.8678,12.0
44.6939,-69.3819,12.0
39.0639,-76.8021,12.0
42.2302,-71.5301,12.0
43.3266,-84.5361,12.0
45.6945,-93.9002,12.0
32.7416,-89.6787,12.0
38.4561,-92.2884,12.0
46.9219,-110.4544,12.0
41.1254,-98.2681,12.0
38.3135,-117.0554,12.0
43.4525,-71.5639,12.0
40.2989,-74.521,12.0
34.8405,-106.2485,12.0
42.1657,-74.9481,12.0
35.6301,-79.8064,12.0
47.5289,-99.784,12.0
40.3888,-82.7649,12.0
35.5653,-96.9289,12.0
44.572,-122.0709,12.0
40.5908,-77.2098,12.0
41.6809,-71.5118,12.0
33.8569,-80.945,12.0
44.2998,-99.4388,12.0
35.7478,-86.6923,12.0
31.0545,-97.5635,12.0
40.15,-111.8624,12.0
44.0459,-72.7107,12.0
37.7693,-78.17,12.0
47.4009,-121.4905,12.0
38.4912,-80.9545,12.0
44.2685,-89.6165,12.0
42.756,-107.3025,12.0
32.3182,-86.9023,13.0
61.3707,-152.4044,13.0
33.7298,-111.4312,13.0
34.9697,-92.3731,13.0
36.1162,-119.6816,13.0
39.0598,-105.3111,13.0
41.5978,-72.7554,13.0
39.3185,-75.5071,13.0
38.8974,-77.0268,13.0
27.7663,-81.6868,13.0
33.0406,-83.6431,13.0
21.0943,-157.4983,13.0
44.2405,-114.4788,13.0
40.3495,-88.9861,13.0
39.8494,-86.2583,13.0
42.0115,-93.2105,13.0
38.5266,-96.7265,13.0
37.6681,-84.6701,13.0
31.1695,-91.8678,13.0
44.6939,-69.3819,13.0
39.0639,-76.8021,13.0
42.2302,-71.5301,13.0
43.3266,-84.5361,13.0
45.6945,-93.9002,13.0
32.7416,-89.6787,13.0
38.4561,-92.2884,13.0
46.9219,-110.4544,13.0
41.1254,-98.2681,13.0
38.3135,-117.0554,13.0
43.4525,-71.5639,13.0
40.2989,-74.521,13.0
34.8405,-106.2485,13.0
42.1657,-74.9481,13.0
35.6301,-79.8064,13.0
47.5289,-99.784,13.0
40.3888,-82.7649,13.0
35.5653,-96.9289,13.0
44.572,-122.0709,13.0
40.5908,-77.2098,13.0
41.6809,-71.5118,13.0
33.8569,-80.945,13.0
44.2998,-99.4388,13.0
35.7478,-86.6923,13.0
31.0545,-97.5635,13.0
40.15,-111.8624,13.0
44.0459,-72.7107,13.0
37.7693,-78.17,13.0
47.4009,-121.4905,13.0
38.4912,-80.9545,13.0
44.2685,-89.6165,13.0
42.756,-107.3025,13.0
32.3182,-86.9023,14.0
61.3707,-152.4044,14.0
33.7298,-111.4312,14.0
34.9697,-92.3731,14.0
36.1162,-119.6816,14.0
39.0598,-105.3111,14.0
41.5978,-72.7554,14.0
39.3185,-75.5071,14.0
38.8974,-77.0268,14.0
27.7663,-81.6868,14.0
33.0406,-83.6431,14.0
21.0943,-157.4983,14.0
44.2405,-114.4788,14.0
40.3495,-88.9861,14.0
39.8494,-86.2583,14.0
42.0115,-93.2105,14.0
38.5266,-96.7265,14.0
37.6681,-84.6701,14.0
31.1695,-91.8678,14.0
44.6939,-69.3819,14.0
39.0639,-76.8021,14.0
42.2302,-71.5301,14.0
43.3266,-84.5361,14.0
45.6945,-93.9002,14.0
32.7416,-89.6787,14.0
38.4561,-92.2884,14.0
46.9219,-110.4544,14.0
41.1254,-98.2681,14.0
38.3135,-117.0554,14.0
43.4525,-71.5639,14.0
40.2989,-74.521,14.0
34.8405,-106.2485,14.0
42.1657,-74.9481,14.0
35.6301,-79.8064,14.0
47.5289,-99.784,14.0
40.3888,-82.7649,14.0
35.5653,-96.9289,14.0
44.572,-122.0709,14.0
40.5908,-77.2098,14.0
41.6809,-71.5118,14.0
33.8569,-80.945,14.0
44.2998,-99.4388,14.0
35.7478,-86.6923,14.0
31.0545,-97.5635,14.0
40.15,-111.8624,14.0
44.0459,-72.7107,14.0
37.7693,-78.17,14.0
47.4009,-121.4905,14.0
38.4912,-80.9545,14.0
44.2685,-89.6165,14.0
42.756,-107.3025,14.0
32.3182,-86.9023,15.0
61.3707,-152.4044,15.0
33.7298,-111.4312,15.0
34.9697,-92.3731,15.0
36.1162,-119.6816,15.0
39.0598,-105.3111,15.0
41.5978,-72.7554,15.0
39.3185,-75.5071,15.0
38.8974,-77.0268,15.0
27.7663,-81.6868,15.0
33.0406,-83.6431,15.0
21.0943,-157.4983,15.0
44.2405,-114.4788,15.0
40.3495,-88.9861,15.0
39.8494,-86.2583,15.0
42.0115,-93.2105,15.0
38.5266,-96.7265,15.0
37.6681,-84.6701,15.0
31.1695,-91.8678,15.0
44.6939,-69.3819,15.0
39.0639,-76.8021,15.0
42.2302,-71.5301,15.0
43.3266,-84.5361,15.0
45.6945,-93.9002,15.0
32.7416,-89.6787,15.0
38.4561,-92.2884,15.0
46.9219,-110.4544,15.0
41.1254,-98.2681,15.0
38.3135,-117.0554,15.0
43.4525,-71.5639,15.0
40.2989,-74.521,15.0
34.8405,-106.2485,15.0
42.1657,-74.9481,15.0
35.6301,-79.8064,15.0
47.5289,-99.784,15.0
40.3888,-82.7649,15.0
35.5653,-96.9289,15.0
44.572,-122.0709,15.0
40.5908,-77.2098,15.0
41.6809,-71.5118,15.0
33.8569,-80.945,15.0
44.2998,-99.4388,15.0
35.7478,-86.6923,15.0
31.0545,-97.5635,15.0
40.15,-111.8624,15.0
44.0459,-72.7107,15.0
37.7693,-78.17,15.0
47.4009,-121.4905,15.0
38.4912,-80.9545,15.0
44.2685,-89.6165,15.0
42.756,-107.3025,15.0
32.3182,-86.9023,16.0
61.3707,-152.4044,16.0
33.7298,-111.4312,16.0
34.9697,-92.3731,16.0
36.1162,-119.6816,16.0
39.0598,-105.3111,16.0
41.5978,-72.7554,16.0
39.3185,-75.5071,16.0
38.8974,-77.0268,16.0
27.7663,-81.6868,16.0
33.0406,-83.6431,16.0
21.0943,-157.4983,16.0
44.2405,-114.4788,16.0
40.3495,-88.9861,16.0
39.8494,-86.2583,16.0
42.0115,-93.2105,16.0
38.5266,-96.7265,16.0
37.6681,-84.6701,16.0
31.1695,-91.8678,16.0
44.6939,-69.3819,16.0
39.0639,-76.8021,16.0
42.2302,-71.5301,16.0
43.3266,-84.5361,16.0
45.6945,-93.9002,16.0
32.7416,-89.6787,16.0
38.4561,-92.2884,16.0
46.9219,-110.4544,16.0
41.1254,-98.2681,16.0
38.3135,-117.0554,16.0
43.4525,-71.5639,16.0
40.2989,-74.521,16.0
34.8405,-106.2485,16.0
42.1657,-74.9481,16.0
35.6301,-79.8064,16.0
47.5289,-99.784,16.0
40.3888,-82.7649,16.0
35.5653,-96.9289,16.0
44.572,-122.0709,16.0
40.5908,-77.2098,16.0
41.6809,-71.5118,16.0
33.8569,-80.945,16.0
44.2998,-99.4388,16.0
35.7478,-86.6923,16.0
31.0545,-97.5635,16.0
40.15,-111.8624,16.0
44.0459,-72.7107,16.0
37.7693,-78.17,16.0
47.4009,-121.4905,16.0
38.4912,-80.9545,16.0
44.2685,-89.6165,16.0
42.756,-107.3025,16.0
32.3182,-86.9023,17.0
61.3707,-152.4044,17.0
33.7298,-111.4312,17.0
34.9697,-92.3731,17.0
36.1162,-119.6816,17.0
39.0598,-105.3111,17.0
41.5978,-72.7554,17.0
39.3185,-75.5071,17.0
38.8974,-77.0268,17.0
27.7663,-81.6868,17.0
33.0406,-83.6431,17.0
21.0943,-157.4983,17.0
44.2405,-114.4788,17.0
40.3495,-88.9861,17.0
39.8494,-86.2583,17.0
42.0115,-93.2105,17.0
38.5266,-96.7265,17.0
37.6681,-84.6701,17.0
31.1695,-91.8678,17.0
44.6939,-69.3819,17.0
39.0639,-76.8021,17.0
42.2302,-71.5301,17.0
43.3266,-84.5361,17.0
45.6945,-93.9002,17.0
32.7416,-89.6787,17.0
38.4561,-92.2884,17.0
46.9219,-110.4544,17.0
41.1254,-98.2681,17.0
38.3135,-117.0554,17.0
43.4525,-71.5639,17.0
40.2989,-74.521,17.0
34.8405,-106.2485,17.0
42.1657,-74.9481,17.0
35.6301,-79.8064,17.0
47.5289,-99.784,17.0
40.3888,-82.7649,17.0
35.5653,-96.9289,17.0
44.572,-122.0709,17.0
40.5908,-77.2098,17.0
41.6809,-71.5118,17.0
33.8569,-80.945,17.0
44.2998,-99.4388,17.0
35.7478,-86.6923,17.0
31.0545,-97.5635,17.0
40.15,-111.8624,17.0
44.0459,-72.7107,17.0
37.7693,-78.17,17.0
47.4009,-121.4905,17.0
38.4912,-80.9545,17.0
44.2685,-89.6165,17.0
42.756,-107.3025,17.0
32.3182,-86.9023,18.0
61.3707,-152.4044,18.0
33.7298,-111.4312,18.0
34.9697,-92.3731,18.0
36.1162,-119.6816,18.0
39.0598,-105.3111,18.0
41.5978,-72.7554,18.0
39.3185,-75.5071,18.0
38.8974,-77.0268,18.0
27.7663,-81.6868,18.0
33.0406,-83.6431,18.0
21.0943,-157.4983,18.0
44.2405,-114.4788,18.0
40.3495,-88.9861,18.0
39.8494,-86.2583,18.0
42.0115,-93.2105,18.0
38.5266,-96.7265,18.0
37.6681,-84.6701,18.0
31.1695,-91.8678,18.0
44.6939,-69.3819,18.0
39.0639,-76.8021,18.0
42.2302,-71.5301,18.0
43.3266,-84.5361,18.0
